Date,Open,High,Low,Close,Adj Close,Volume
2019-03-29,9350.000000,9350.000000,9250.000000,9325.000000,8986.572266,6738300
2019-04-01,9400.000000,9400.000000,9250.000000,9250.000000,8914.293945,4725200
2019-04-02,9275.000000,9300.000000,8950.000000,9000.000000,8673.367188,10437700
2019-04-03,9000.000000,9000.000000,9000.000000,9000.000000,8673.367188,0
2019-04-04,9000.000000,9125.000000,8975.000000,9050.000000,8721.552734,9460500
2019-04-05,9075.000000,9100.000000,9000.000000,9075.000000,8745.645508,4860900
2019-04-08,9075.000000,9100.000000,8950.000000,9025.000000,8697.459961,7669000
2019-04-09,9025.000000,9275.000000,9025.000000,9250.000000,8914.293945,5422000
2019-04-10,9300.000000,9350.000000,9150.000000,9300.000000,8962.479492,6151300
2019-04-11,9375.000000,9400.000000,9050.000000,9050.000000,8721.552734,6438100
2019-04-12,9050.000000,9075.000000,8950.000000,9050.000000,8721.552734,5680700
2019-04-15,9050.000000,9125.000000,9025.000000,9050.000000,8721.552734,7383800
2019-04-16,9050.000000,9150.000000,9025.000000,9075.000000,8745.645508,9366900
2019-04-17,9075.000000,9075.000000,9075.000000,9075.000000,8745.645508,0
2019-04-18,9200.000000,9250.000000,8975.000000,9100.000000,8769.737305,9814000
2019-04-19,9100.000000,9100.000000,9100.000000,9100.000000,8769.737305,0
2019-04-22,9100.000000,9150.000000,9000.000000,9025.000000,8697.459961,4508800
2019-04-23,9025.000000,9250.000000,9000.000000,9200.000000,8866.108398,7391100
2019-04-24,9275.000000,9275.000000,9150.000000,9200.000000,8866.108398,4551000
2019-04-25,9200.000000,9225.000000,9075.000000,9075.000000,8745.645508,8457600
2019-04-26,9125.000000,9250.000000,9075.000000,9175.000000,8842.015625,9330800
2019-04-29,9250.000000,9325.000000,9150.000000,9300.000000,8962.479492,7772200
2019-04-30,9475.000000,9800.000000,9475.000000,9725.000000,9372.054688,23070300
2019-05-01,9725.000000,9725.000000,9725.000000,9725.000000,9372.054688,0
2019-05-02,9725.000000,9800.000000,9600.000000,9700.000000,9347.962891,9553100
2019-05-03,9700.000000,9700.000000,9450.000000,9625.000000,9275.683594,7205900
2019-05-06,9425.000000,9650.000000,9425.000000,9600.000000,9251.591797,4011200
2019-05-07,9650.000000,9725.000000,9625.000000,9700.000000,9347.962891,5647100
2019-05-08,9600.000000,9700.000000,9525.000000,9700.000000,9347.962891,4525600
2019-05-09,9800.000000,9800.000000,9600.000000,9675.000000,9323.869141,7134000
2019-05-10,9600.000000,9900.000000,9575.000000,9825.000000,9468.425781,8510000
2019-05-13,9850.000000,9900.000000,9625.000000,9625.000000,9275.683594,5054900
2019-05-14,9400.000000,9750.000000,9350.000000,9650.000000,9299.777344,5829500
2019-05-15,9500.000000,9650.000000,9500.000000,9525.000000,9179.313477,6269800
2019-05-16,9475.000000,9725.000000,9275.000000,9500.000000,9155.220703,5387200
2019-05-17,9500.000000,9550.000000,9250.000000,9300.000000,8962.479492,3029000
2019-05-20,9300.000000,9450.000000,9075.000000,9375.000000,9034.757813,2840200
2019-05-21,9375.000000,9650.000000,9375.000000,9625.000000,9275.683594,2987200
2019-05-22,9650.000000,9675.000000,9325.000000,9500.000000,9155.220703,2243500
2019-05-23,9550.000000,9750.000000,9500.000000,9725.000000,9372.054688,3942700
2019-05-24,9750.000000,9775.000000,9550.000000,9700.000000,9347.962891,2087200
2019-05-27,9800.000000,9800.000000,9675.000000,9775.000000,9420.240234,2815700
2019-05-28,9800.000000,9825.000000,9600.000000,9725.000000,9372.054688,11469100
2019-05-29,9725.000000,9725.000000,9575.000000,9725.000000,9372.054688,3939700
2019-05-30,9725.000000,9725.000000,9725.000000,9725.000000,9372.054688,0
2019-05-31,9725.000000,9800.000000,9700.000000,9800.000000,9444.333984,7160600
2019-06-03,9800.000000,9800.000000,9800.000000,9800.000000,9444.333984,0
2019-06-04,9800.000000,9800.000000,9800.000000,9800.000000,9444.333984,0
2019-06-05,9800.000000,9800.000000,9800.000000,9800.000000,9444.333984,0
2019-06-06,9800.000000,9800.000000,9800.000000,9800.000000,9444.333984,0
2019-06-07,9800.000000,9800.000000,9800.000000,9800.000000,9444.333984,0
2019-06-10,9900.000000,9900.000000,9700.000000,9800.000000,9444.333984,4458100
2019-06-11,9900.000000,10150.000000,9875.000000,10150.000000,9781.630859,9200400
2019-06-12,10150.000000,10200.000000,10050.000000,10150.000000,9781.630859,4065500
2019-06-13,10200.000000,10200.000000,9950.000000,10000.000000,9637.074219,5328600
2019-06-14,10000.000000,10050.000000,9950.000000,9975.000000,9612.982422,3172900
2019-06-17,9975.000000,10050.000000,9875.000000,9950.000000,9722.419922,2591800
2019-06-18,9975.000000,10125.000000,9975.000000,10125.000000,9893.417969,16228900
2019-06-19,null,null,null,null,null,null
2019-06-20,10125.000000,10175.000000,10050.000000,10150.000000,9917.845703,4722800
2019-06-21,10250.000000,10250.000000,9950.000000,10025.000000,9795.705078,12671700
2019-06-24,10000.000000,10025.000000,9925.000000,9950.000000,9722.419922,1975100
2019-06-25,9975.000000,10100.000000,9875.000000,10000.000000,9771.276367,24636700
2019-06-26,9950.000000,10150.000000,9925.000000,10050.000000,9820.132813,4283700
2019-06-27,10050.000000,10175.000000,10000.000000,10150.000000,9917.845703,4233600
2019-06-28,10200.000000,10200.000000,10150.000000,10150.000000,9917.845703,5163200
2019-07-01,10175.000000,10175.000000,10025.000000,10125.000000,9893.417969,1810900
2019-07-02,10000.000000,10150.000000,9950.000000,10125.000000,9893.417969,2919400
2019-07-03,10000.000000,10125.000000,10000.000000,10125.000000,9893.417969,3023200
2019-07-04,10075.000000,10125.000000,10075.000000,10100.000000,9868.989258,1186700
2019-07-05,10025.000000,10150.000000,10025.000000,10100.000000,9868.989258,4857300
2019-07-08,10100.000000,10125.000000,10000.000000,10025.000000,9795.705078,3219300
2019-07-09,9950.000000,10125.000000,9950.000000,10100.000000,9868.989258,2957200
2019-07-10,10050.000000,10150.000000,10025.000000,10125.000000,9893.417969,4132100
2019-07-11,10075.000000,10250.000000,10075.000000,10250.000000,10015.558594,4959400
2019-07-12,10250.000000,10400.000000,10200.000000,10275.000000,10039.987305,4944000
2019-07-15,10400.000000,10400.000000,10275.000000,10375.000000,10137.699219,3802600
2019-07-16,10375.000000,10425.000000,10300.000000,10425.000000,10186.555664,2887800
2019-07-17,10425.000000,10650.000000,10350.000000,10625.000000,10381.981445,4657700
2019-07-18,10625.000000,10825.000000,10575.000000,10725.000000,10479.694336,3141500
2019-07-19,10800.000000,10850.000000,10725.000000,10850.000000,10601.834961,4500500
2019-07-22,10850.000000,10850.000000,10550.000000,10650.000000,10406.410156,2231900
2019-07-23,10650.000000,10825.000000,10625.000000,10725.000000,10479.694336,3789800
2019-07-24,10775.000000,10775.000000,10550.000000,10575.000000,10333.125000,2573700
2019-07-25,10600.000000,10825.000000,10575.000000,10700.000000,10455.265625,4393300
2019-07-26,10675.000000,10775.000000,10250.000000,10575.000000,10333.125000,5094200
2019-07-29,10600.000000,10600.000000,10150.000000,10550.000000,10308.697266,4662100
2019-07-30,10350.000000,10625.000000,10325.000000,10625.000000,10381.981445,6836000
2019-07-31,10700.000000,10725.000000,10600.000000,10700.000000,10455.265625,9353300
2019-08-01,10700.000000,10825.000000,10575.000000,10700.000000,10455.265625,5747800
2019-08-02,10600.000000,10875.000000,10600.000000,10850.000000,10601.834961,6844300
2019-08-05,10800.000000,11175.000000,10725.000000,10875.000000,10626.263672,10260200
2019-08-06,10875.000000,10875.000000,10625.000000,10775.000000,10528.550781,7514300
2019-08-07,10875.000000,11900.000000,10850.000000,11225.000000,10968.257813,8654200
2019-08-08,11100.000000,11500.000000,11100.000000,11175.000000,10919.401367,7458300
2019-08-09,11275.000000,11350.000000,11200.000000,11300.000000,11041.542969,4156500
2019-08-12,11350.000000,11450.000000,11225.000000,11275.000000,11017.114258,2861900
2019-08-13,11500.000000,11500.000000,11175.000000,11250.000000,10992.686523,7798500
2019-08-14,11400.000000,11400.000000,11275.000000,11350.000000,11090.399414,4994700
2019-08-15,11100.000000,11500.000000,11050.000000,11500.000000,11236.967773,7785500
2019-08-16,10750.000000,11650.000000,10750.000000,11625.000000,11359.109375,7037500
2019-08-19,11625.000000,12125.000000,11475.000000,11525.000000,11261.396484,7924300
2019-08-20,11800.000000,11950.000000,11600.000000,11900.000000,11627.819336,11360000
2019-08-21,11875.000000,11900.000000,11725.000000,11800.000000,11530.106445,7288200
2019-08-22,11900.000000,11900.000000,11800.000000,11825.000000,11554.535156,7625300
2019-08-23,12075.000000,12075.000000,11700.000000,11775.000000,11505.678711,7936400
2019-08-26,11675.000000,11775.000000,11250.000000,11750.000000,11481.250000,6608200
2019-08-27,11850.000000,11850.000000,11725.000000,11750.000000,11481.250000,12491900
2019-08-28,11900.000000,11950.000000,11775.000000,11825.000000,11554.535156,8964800
2019-08-29,11825.000000,12050.000000,11825.000000,12000.000000,11725.532227,12311400
2019-08-30,12100.000000,12100.000000,11950.000000,12050.000000,11774.388672,7502900
2019-09-02,12100.000000,12100.000000,11950.000000,11975.000000,11701.103516,2153200
2019-09-03,11975.000000,12025.000000,11850.000000,12000.000000,11725.532227,2459000
2019-09-04,12100.000000,12100.000000,11975.000000,12000.000000,11725.532227,5760400
2019-09-05,11775.000000,12000.000000,11700.000000,12000.000000,11725.532227,4230700
2019-09-06,12000.000000,12000.000000,11775.000000,11900.000000,11627.819336,2320000
2019-09-09,11900.000000,11950.000000,11800.000000,11850.000000,11578.962891,2642700
2019-09-10,11850.000000,12025.000000,11825.000000,12025.000000,11749.959961,4550900
2019-09-11,12025.000000,12050.000000,11850.000000,11950.000000,11676.675781,5861100
2019-09-12,12000.000000,12025.000000,11850.000000,11925.000000,11652.247070,2164800
2019-09-13,11800.000000,11825.000000,11550.000000,11600.000000,11334.680664,4968500
2019-09-16,11500.000000,11875.000000,11475.000000,11825.000000,11554.535156,6073500
2019-09-17,11900.000000,12000.000000,11875.000000,11950.000000,11676.675781,5113400
2019-09-18,11950.000000,12000.000000,11850.000000,11875.000000,11603.390625,2632200
2019-09-19,11975.000000,11975.000000,11850.000000,11900.000000,11627.819336,2160600
2019-09-20,11925.000000,11950.000000,11775.000000,11950.000000,11676.675781,8730600
2019-09-23,11950.000000,11975.000000,11850.000000,11875.000000,11603.390625,2435100
2019-09-24,11950.000000,11975.000000,11725.000000,11800.000000,11530.106445,2092300
2019-09-25,11800.000000,11850.000000,11600.000000,11800.000000,11530.106445,4008700
2019-09-26,11900.000000,12050.000000,11875.000000,12000.000000,11725.532227,4714500
2019-09-27,12000.000000,12000.000000,11875.000000,11950.000000,11676.675781,2938500
2019-09-30,11950.000000,12025.000000,11900.000000,12025.000000,11749.959961,3417900
2019-10-01,11950.000000,11975.000000,11875.000000,11925.000000,11652.247070,2714500
2019-10-02,11975.000000,12550.000000,11975.000000,12200.000000,11920.958008,3768000
2019-10-03,12275.000000,12400.000000,11700.000000,12200.000000,11920.958008,6457500
2019-10-04,12275.000000,12325.000000,12150.000000,12225.000000,11945.385742,1296900
2019-10-07,12225.000000,12350.000000,12150.000000,12275.000000,11994.242188,1419100
2019-10-08,12400.000000,12400.000000,12275.000000,12400.000000,12116.382813,2937900
2019-10-09,12500.000000,12500.000000,11975.000000,12000.000000,11725.532227,3141600
2019-10-10,11875.000000,11875.000000,11350.000000,11450.000000,11188.112305,9475400
2019-10-11,11550.000000,11675.000000,11525.000000,11625.000000,11359.109375,6715800
2019-10-14,11650.000000,11750.000000,11550.000000,11600.000000,11334.680664,6405900
2019-10-15,11550.000000,11625.000000,11325.000000,11375.000000,11114.827148,3905000
2019-10-16,11400.000000,11600.000000,11250.000000,11325.000000,11065.970703,8774100
2019-10-17,11325.000000,11550.000000,11325.000000,11550.000000,11285.824219,4469900
2019-10-18,11575.000000,11600.000000,11250.000000,11275.000000,11017.114258,5140100
2019-10-21,11275.000000,11600.000000,11250.000000,11400.000000,11139.255859,4684500
2019-10-22,11500.000000,11525.000000,11375.000000,11425.000000,11163.683594,5062200
2019-10-23,11425.000000,11525.000000,11300.000000,11500.000000,11236.967773,5815300
2019-10-24,11500.000000,11625.000000,11450.000000,11600.000000,11334.680664,8818700
2019-10-25,11575.000000,11700.000000,11200.000000,11425.000000,11163.683594,5173500
2019-10-28,11450.000000,11725.000000,11350.000000,11700.000000,11432.393555,2733100
2019-10-29,11675.000000,11700.000000,11500.000000,11600.000000,11334.680664,4852400
2019-10-30,11850.000000,11850.000000,11600.000000,11675.000000,11407.965820,4996400
2019-10-31,11650.000000,11725.000000,11575.000000,11625.000000,11359.109375,6226300
2019-11-01,11750.000000,11750.000000,11575.000000,11625.000000,11359.109375,3642500
2019-11-04,11625.000000,11650.000000,11325.000000,11350.000000,11090.399414,4044400
2019-11-05,11300.000000,11425.000000,11100.000000,11200.000000,10943.830078,9265000
2019-11-06,11250.000000,11325.000000,11100.000000,11225.000000,10968.257813,6111800
2019-11-07,11250.000000,11300.000000,10800.000000,10800.000000,10552.978516,6648400
2019-11-08,10775.000000,11300.000000,10750.000000,11275.000000,11017.114258,8192000
2019-11-11,11300.000000,11475.000000,11300.000000,11400.000000,11139.255859,9711300
2019-11-12,11400.000000,11425.000000,11300.000000,11400.000000,11139.255859,6231700
2019-11-13,11400.000000,11475.000000,11325.000000,11475.000000,11212.540039,3092400
2019-11-14,11475.000000,11500.000000,11325.000000,11400.000000,11139.255859,13000400
2019-11-15,11350.000000,11425.000000,11350.000000,11400.000000,11139.255859,8348400
2019-11-18,11400.000000,11450.000000,11300.000000,11400.000000,11139.255859,3468700
2019-11-19,11400.000000,11425.000000,11250.000000,11425.000000,11163.683594,7517700
2019-11-20,11400.000000,11425.000000,11350.000000,11425.000000,11163.683594,2800200
2019-11-21,11400.000000,11450.000000,11400.000000,11400.000000,11139.255859,5055700
2019-11-22,11300.000000,11425.000000,11300.000000,11425.000000,11163.683594,1941500
2019-11-25,11375.000000,11425.000000,11375.000000,11400.000000,11139.255859,8105000
2019-11-26,11375.000000,11425.000000,11375.000000,11375.000000,11114.827148,13063100
2019-11-27,11325.000000,11550.000000,11300.000000,11375.000000,11114.827148,2689000
2019-11-28,11450.000000,11525.000000,11325.000000,11325.000000,11065.970703,2859600
2019-11-29,11325.000000,11500.000000,11300.000000,11325.000000,11065.970703,3762100
2019-12-02,11350.000000,11500.000000,11350.000000,11400.000000,11139.255859,2671100
2019-12-03,11600.000000,11625.000000,11375.000000,11400.000000,11139.255859,2400700
2019-12-04,11400.000000,11425.000000,11100.000000,11100.000000,10846.117188,6445900
2019-12-05,11250.000000,11325.000000,11150.000000,11250.000000,10992.686523,6379900
2019-12-06,11300.000000,11450.000000,11250.000000,11425.000000,11163.683594,2077700
2019-12-09,11425.000000,11425.000000,11325.000000,11375.000000,11114.827148,2446300
2019-12-10,11375.000000,11550.000000,11350.000000,11375.000000,11114.827148,3879900
2019-12-11,11400.000000,11525.000000,11400.000000,11450.000000,11188.112305,2694800
2019-12-12,11525.000000,11525.000000,11350.000000,11375.000000,11114.827148,3944900
2019-12-13,11350.000000,11475.000000,11350.000000,11450.000000,11188.112305,3441700
2019-12-16,11350.000000,11450.000000,11325.000000,11350.000000,11090.399414,4959000
2019-12-17,11325.000000,11500.000000,11300.000000,11500.000000,11236.967773,7056800
2019-12-18,11450.000000,11500.000000,11250.000000,11500.000000,11236.967773,9347100
2019-12-19,11475.000000,11475.000000,11375.000000,11425.000000,11163.683594,3900600
2019-12-20,11400.000000,11525.000000,11275.000000,11525.000000,11261.396484,12072700
2019-12-23,11500.000000,11500.000000,11325.000000,11400.000000,11139.255859,4627300
2019-12-26,11325.000000,11425.000000,11250.000000,11275.000000,11017.114258,2931200
2019-12-27,11275.000000,11275.000000,11100.000000,11175.000000,10919.401367,6856300
2019-12-30,11200.000000,11275.000000,11150.000000,11150.000000,10894.973633,5838000
